	p_val	avg_logFC	pct.1	pct.2	p_val_adj
SNRPF	0.0165347907317529	-0.0466392816564828	0.317	0.357	1
YTHDF3	7.29683422060377e-05	-0.0466632288495022	0.101	0.154	1
NDUFA5	0.0012583490212688	-0.0466837002216469	0.228	0.284	1
MRPS14	0.000505495216215601	-0.046699362256937	0.098	0.143	1
PFDN6	4.57479604274462e-05	-0.0467077983388533	0.075	0.124	0.809235672001096
PASK	1.26130942670627e-05	-0.0467348747333093	0.022	0.056	0.223113024490072
PKN1	0.00131452353979544	-0.0467391828673296	0.175	0.227	1
CCR1	7.99032433007343e-10	-0.0467445419672153	0.009	0.051	1.41340847074669e-05
DYNC1LI1	0.00173144520183338	-0.0467835096193295	0.106	0.147	1
YTHDC2	0.000158422919445626	-0.0467932494395131	0.085	0.132	1
TIMM10	0.000315742744968418	-0.0467932494395131	0.086	0.131	1
SETDB2	1.74109206886329e-06	-0.0467948166562641	0.033	0.077	0.0307981776061227
SMAD7	0.00207319019858617	-0.0468213757741278	0.09	0.127	1
CEBPZOS	2.10439208793608e-05	-0.0468493262194614	0.087	0.143	0.372245916435014
PDE4A	0.000160060803652026	-0.0469164836622103	0.079	0.124	1
PLSCR3	0.000227928236980559	-0.0469321385655219	0.1	0.149	1
ZC3H15	0.00558812624438891	-0.0469530678011608	0.332	0.384	1
GPATCH2L	4.3028734586e-05	-0.0469569301919034	0.068	0.116	0.761135286091755
RABIF	0.000568889285590172	-0.0469617043959242	0.139	0.19	1
BRAT1	1.45463639795404e-06	-0.0469699586081823	0.047	0.098	0.0257310632434091
SLC35E2B	3.21883425020965e-05	-0.0470268284899082	0.062	0.108	0.569379590519585
VPS35	0.000219803565335172	-0.0470397377955816	0.141	0.198	1
FNBP4	0.026687958200287	-0.0470492056115402	0.275	0.31	1
SQOR	0.00046942411533631	-0.0470530521515196	0.131	0.182	1
UQCRFS1	0.0031179540314973	-0.0471107668791799	0.335	0.392	1
GRSF1	0.00247281003715248	-0.0471134916488348	0.192	0.241	1
MYO1G	0.00534884552483352	-0.0471408912930114	0.244	0.293	1
CAMTA2	1.75303222735313e-06	-0.0471426228392736	0.036	0.081	0.0310093870696495
PSMB8	0.000198559438704764	-0.0471496126202139	0.548	0.628	1
TMEM41A	6.53190473664906e-05	-0.0471544636237794	0.056	0.099	1
C16orf72	0.000392800968265529	-0.0471609468629853	0.109	0.158	1
SND1	0.00111562625431233	-0.0471818432166177	0.144	0.192	1
MDFIC	0.00183234811843108	-0.0471872777481747	0.114	0.156	1
PRKAR1B	1.7102239116474e-07	-0.0471883070466409	0.02	0.062	0.00302521507731308
TMEM156	7.02551710529797e-06	-0.0471993761566293	0.044	0.088	0.124274372075616
CCR7	0.000123914220525152	-0.0471993761566293	0.028	0.06	1
ORAI2	2.10969040017663e-05	-0.0472375011685479	0.062	0.109	0.373183134887244
FPGS	0.000381133637693743	-0.0472394587267292	0.115	0.165	1
DDAH2	0.00245101573619595	-0.0472394587267292	0.116	0.157	1
EDEM3	0.000317843323516178	-0.0472471352679866	0.085	0.129	1
STAU1	0.00147899303345571	-0.0472498187907544	0.186	0.238	1
EPS8L2	2.64589189569174e-06	-0.0472553868589966	0.048	0.097	0.0468031817428912
ARPC4	0.00366298790594405	-0.0472581225813754	0.197	0.244	1
HLTF	7.5523916523849e-05	-0.0472648253970721	0.066	0.111	1
MDN1	0.000126110419048158	-0.0472648253970721	0.068	0.112	1
PSMB8-AS1	0.00269678134574205	-0.0472665011666586	0.251	0.302	1
ETFB	0.000169602263837759	-0.0472738945813442	0.174	0.235	1
SIKE1	0.000830247961639666	-0.0472826156763651	0.107	0.151	1
PDE12	1.22907366116562e-05	-0.0472831182696204	0.052	0.098	0.217410839923587
COMMD7	0.000175881480940754	-0.0472910083450893	0.119	0.172	1
HACD4	0.00423243832788444	-0.0473068799193646	0.16	0.203	1
NAF1	0.000337278541510887	-0.0473106694273537	0.055	0.092	1
DNAJC4	0.000510471795667405	-0.047331451140958	0.156	0.209	1
MR1	2.86001855033305e-05	-0.0473380420839665	0.057	0.103	0.505908681368413
TRPV2	0.00112129683628596	-0.0473490370389553	0.145	0.193	1
UBA6	0.00020348102456743	-0.0473723924883434	0.08	0.125	1
COMMD8	0.000848976997976362	-0.0473737896915617	0.152	0.203	1
M6PR	0.00170334254628608	-0.0474079073832941	0.296	0.357	1
NFATC3	0.00396853324191234	-0.047414085462526	0.253	0.305	1
PML	1.20720221196318e-05	-0.0474309832058329	0.093	0.152	0.213541999274166
RFX7	2.88886942492376e-10	-0.0474560797490988	0.013	0.062	5.11012112574765e-06
HEATR1	1.5293931957194e-06	-0.0474671037400595	0.05	0.102	0.0270534362390805
NR4A3	0.0608210492196698	-0.047478887626941	0.23	0.261	1
RNF220	0.000788020657142608	-0.0474820616708793	0.114	0.159	1
TALDO1	0.00146146027296853	-0.047482842600881	0.281	0.342	1
KAT2B	0.000135470678460897	-0.0474939892229283	0.059	0.1	1
PPP1R7	0.000485363111530969	-0.0475035166165668	0.199	0.26	1
SDHA	0.00655076143808344	-0.0475265633970402	0.2	0.243	1
THRAP3	0.00227188877981965	-0.0475525280408333	0.402	0.467	1
GLG1	0.0117174701324954	-0.0475610742215453	0.267	0.309	1
ANXA2	0.00520125075418059	-0.0475637412544844	0.353	0.402	1
RHBDD2	0.000735008861219145	-0.0476114528853963	0.154	0.206	1
TMEM87B	0.000161811756619919	-0.0476258436155381	0.073	0.116	1
PCNA	0.00023331769505811	-0.0476278392988751	0.086	0.132	1
DCTN4	0.000764660027578706	-0.0476316062525209	0.131	0.179	1
GALNT10	9.80166526059027e-07	-0.0476485527101882	0.036	0.082	0.0173381656794581
TRAM1	0.0062589358018207	-0.0476493665331337	0.314	0.363	1
TOR3A	3.12427318712274e-05	-0.0476774150789353	0.08	0.131	0.552652684070141
MXD1	0.000579341203754718	-0.0476774150789353	0.077	0.117	1
STAT5B	0.000104449234967917	-0.0476784004302106	0.094	0.145	1
CASK	4.40627064237323e-09	-0.0477013647718082	0.021	0.072	7.794252139294e-05
OXSR1	5.95255016825091e-06	-0.0477024471289007	0.059	0.11	0.10529465992619
TBC1D9B	3.72510338969824e-05	-0.0477024471289007	0.062	0.109	0.658933538603723
TSTA3	0.000569711325572629	-0.0477043706016152	0.14	0.192	1
UQCRH	0.00763341741237341	-0.0477715965291003	0.553	0.617	1
CHI3L2	4.14327455647429e-06	-0.0477817427268576	0.031	0.072	0.0732903836294737
CBL	0.000227812294932179	-0.0478050170175484	0.074	0.116	1
PRKAR1A	0.00064025609513184	-0.0478207624742978	0.335	0.41	1
RBBP4	0.00276330841567545	-0.0478532794961412	0.264	0.319	1
COQ10B	0.00186124785711465	-0.0478596364092667	0.226	0.279	1
DNAJB4	1.63609229365137e-05	-0.0478832874357441	0.062	0.11	0.28940836582399
USP33	0.00126678597082582	-0.0478952160008165	0.141	0.188	1
EIF3M	0.00878188518098852	-0.0479031093147851	0.337	0.382	1
SVIP	0.00737660482816309	-0.0479220601250421	0.127	0.163	1
BBX	0.00221160356324137	-0.047923689536572	0.216	0.268	1
EPRS	0.00277025147649741	-0.0479562829670814	0.181	0.229	1
TTC19	0.000640652876438163	-0.047997321589831	0.118	0.165	1
SELENOI	5.9044474850054e-05	-0.0480135362084893	0.062	0.107	1
SMIM27	0.000209649139188097	-0.0480503700326957	0.104	0.153	1
HARS	7.50915691686777e-05	-0.0480740755345065	0.109	0.164	1
USO1	0.00225108594132629	-0.0480840609603237	0.148	0.193	1
CCDC174	0.00124714563519711	-0.0481066589072144	0.148	0.196	1
EEF1E1	1.95314108659005e-05	-0.0481365833480036	0.076	0.128	0.345491126806914
C12orf65	0.000761975740909626	-0.0481443254133545	0.115	0.161	1
PACS1	0.00320848101203258	-0.0481443254133545	0.122	0.162	1
MRPL11	0.00189871053309481	-0.0481514579919421	0.159	0.206	1
EIF4B	0.000904588513483504	-0.0481574717309302	0.441	0.515	1
PLIN2	0.0161768544001873	-0.0481736614456047	0.15	0.184	1
MAEA	0.000392943278307183	-0.0481759198203925	0.102	0.148	1
PSMB3	0.00608560876440986	-0.0481867935334292	0.425	0.478	1
SNX20	5.831970930115e-05	-0.048199327461842	0.102	0.156	1
CENPT	6.98025704581329e-06	-0.0482181474207062	0.063	0.115	0.123473766883391
CDK17	0.00976780718713385	-0.0482402384874478	0.28	0.325	1
TIMMDC1	5.59907724248338e-05	-0.0482557828045953	0.092	0.145	0.990420773422885
ANKIB1	4.93159704903463e-06	-0.0482771483368038	0.048	0.096	0.0872350202003736
SRP54	0.00268198639905135	-0.0482827629445159	0.17	0.217	1
EPN1	0.000401734371704082	-0.0483024254114591	0.098	0.144	1
VPS29	0.00103725809519551	-0.0483355671589257	0.234	0.292	1
SLAIN2	0.000243390511953005	-0.048348491820034	0.102	0.151	1
MEF2D	0.000966892662469361	-0.048348491820034	0.105	0.148	1
TMX3	9.17686040607778e-06	-0.0483969406899242	0.065	0.116	0.16232948372311
RANBP1	0.0364935153339441	-0.0484065327860369	0.221	0.253	1
VPS72	0.000499190984988136	-0.0484165342029043	0.116	0.164	1
FAM192A	9.69118856128148e-05	-0.0484298977633391	0.094	0.145	1
PTRHD1	0.0022094283153491	-0.0484475887703487	0.134	0.178	1
SLC39A9	2.08263489356439e-06	-0.0484732950249787	0.037	0.082	0.0368397286322605
CNTRL	0.000274927637348402	-0.0484771550675548	0.154	0.211	1
HLA-DMA	0.00478415502448727	-0.0484918155670382	0.183	0.229	1
FAM107B	0.00736310032214235	-0.0485117123029793	0.245	0.29	1
SIAH2	0.000370779652630845	-0.0485124921118562	0.142	0.195	1
TIMM17B	0.000311077986522904	-0.0485522709823506	0.209	0.272	1
SELENOS	0.00269940324046027	-0.04866141443005	0.262	0.318	1
LSM3	0.00100272282630428	-0.0486734961125798	0.245	0.303	1
MICAL1	2.59176001730956e-05	-0.0486842486319489	0.063	0.111	0.458456429461888
AGAP2	0.00049370661230362	-0.048687787423295	0.088	0.131	1
NORAD	0.00346144118783736	-0.048700469047938	0.159	0.203	1
UBXN7	0.000163808604197801	-0.0487069364120021	0.068	0.11	1
STAT6	0.00033240236993556	-0.0487155868686742	0.129	0.181	1
IGLV3-10	9.9587586586342e-07	-0.0487212485565726	0	0.02	0.017616048191258
RNASEH2C	0.00500063291255243	-0.0487255115157911	0.213	0.258	1
SDHC	0.000954169074300096	-0.0487448665050808	0.214	0.271	1
PHF11	0.00287137908857808	-0.0487448665050808	0.208	0.258	1
SPPL2A	0.0044359352283391	-0.0487625792710184	0.196	0.241	1
TMEM256	0.000955045975692081	-0.0487655915868717	0.237	0.296	1
GOLGA2	7.9863680977165e-05	-0.048775613936712	0.095	0.147	1
CUEDC2	0.000287533631989742	-0.0487770278229124	0.122	0.174	1
ZEB1	1.18076146640758e-05	-0.0487952255808999	0.056	0.104	0.208864895792836
NUP98	0.000511104197700296	-0.0488007473920541	0.173	0.229	1
PATL1	1.22204665804554e-05	-0.048817717996903	0.06	0.109	0.216167833341676
LAMP1	0.0182406053345584	-0.0488226061418887	0.297	0.337	1
ANKRD13C	1.22670840296815e-06	-0.0488400656140891	0.059	0.114	0.0216992449401036
DHX15	0.00208173091214317	-0.0489006698382221	0.159	0.205	1
NSF	0.000425574977902722	-0.0489062535215827	0.073	0.113	1
GNL1	0.000263576978728406	-0.048924173440372	0.115	0.166	1
SPATA13	0.00237570869124285	-0.0489384240125003	0.18	0.228	1
DNAJC2	0.00434257225529263	-0.0489426370808485	0.145	0.185	1
RFTN1	0.000992749034014888	-0.049005068502014	0.23	0.289	1
ATP5MPL	0.0032315840745973	-0.0490151203191315	0.444	0.498	1
BTBD10	3.3461508310107e-06	-0.0490394077855856	0.067	0.122	0.0591900620497483
STIM1	0.00109829025237075	-0.0490511206791389	0.114	0.158	1
SAMHD1	0.0392076968364299	-0.0490917962636249	0.313	0.347	1
MTO1	4.73457904130884e-06	-0.0491094984595828	0.054	0.103	0.0837499686617121
GBP4	0.000236991636435077	-0.0491389210001932	0.159	0.217	1
MDM4	0.00077588069962641	-0.0491588110348226	0.109	0.153	1
TOMM22	0.00509080833846989	-0.0491623863259853	0.276	0.324	1
CYLD	0.000667869222745969	-0.0492132098919869	0.255	0.318	1
UBR4	0.000425780592230379	-0.049214306058091	0.169	0.226	1
E2F4	0.000473550756509344	-0.0492190688401532	0.121	0.169	1
C18orf25	1.5532274140415e-05	-0.0492458274374691	0.054	0.1	0.274750397269801
ZNF451	0.000129544400930147	-0.0492478478211197	0.098	0.148	1
SOX4	0.216496412791218	-0.0492669791481147	0.031	0.04	1
ELMSAN1	9.85684117042523e-05	-0.0492977220053434	0.116	0.171	1
DDX56	0.000141854519246093	-0.0492981957965186	0.085	0.132	1
CYP2R1	6.09448374025806e-06	-0.0493088731771743	0.06	0.111	0.107805322881425
ATAD2B	0.000162643286559302	-0.0493185033067073	0.086	0.132	1
PAIP2	0.0207744906234493	-0.0493433741380295	0.45	0.486	1
AMPD2	8.74004388777153e-09	-0.049375005329838	0.021	0.069	0.000154602636330791
BORCS5	0.00120382581704069	-0.0493934180214579	0.135	0.182	1
ESCO1	0.000365129727506074	-0.0494377177129887	0.103	0.15	1
RTRAF	0.000398255449633437	-0.0494395228802075	0.359	0.429	1
PIEZO1	1.52558066788153e-05	-0.0494452093541899	0.056	0.103	0.269859964341564
ZC3H8	0.000344096489891832	-0.0494513392653982	0.082	0.125	1
IFI35	0.00568572138019121	-0.0494777652791678	0.197	0.242	1
RBL2	0.00524343652464742	-0.0494805340929109	0.385	0.438	1
USP42	6.93492109588866e-06	-0.0494858518812853	0.061	0.111	0.122671819265175
C21orf91	0.000694137635012675	-0.0495147725638645	0.118	0.165	1
CAB39	0.000281501093313886	-0.049518847535187	0.139	0.194	1
SECISBP2L	0.000218633196566853	-0.0495587145850113	0.165	0.224	1
BZW1	0.000569806871858309	-0.049564569397675	0.414	0.487	1
TNRC6A	0.000113829232192486	-0.0495876493515821	0.101	0.153	1
ZNF148	0.00660537139875605	-0.0495942883043093	0.175	0.215	1
PSMB5	2.89349549485897e-05	-0.0496047002106413	0.081	0.133	0.511830418085603
LSM7	0.000785114906513133	-0.0496147472359163	0.405	0.479	1
SLC7A6	1.12624995174938e-05	-0.0496225470141899	0.057	0.106	0.199222353964947
DENND4C	0.000148931305888939	-0.0496255198911471	0.104	0.156	1
SSR1	0.00192034381742028	-0.0496317865172895	0.216	0.268	1
HNRNPK	0.00160157887506555	-0.0496543013854707	0.655	0.735	1
MYO5A	6.6926500751216e-05	-0.0496619499967934	0.068	0.113	1
VPS36	0.000419590486538864	-0.0496646181493246	0.199	0.26	1
PPP2CA	0.0016711954210801	-0.0496814623822807	0.269	0.326	1
EIF5A	0.00604569471606025	-0.0496948708926625	0.382	0.438	1
UBASH3B	1.23309869766858e-05	-0.0497013725872571	0.04	0.082	0.218122828630596
EHD1	0.00285725404425171	-0.0497173033915673	0.154	0.198	1
POLR1D	0.000648060021191606	-0.0497377893037477	0.356	0.423	1
PLPBP	0.000514168887627183	-0.0497563336972432	0.109	0.155	1
PPIP5K2	3.32818927231189e-05	-0.0497582790976357	0.08	0.132	0.58872340037925
ERBIN	0.00131553162332647	-0.0497702794281066	0.159	0.208	1
SNRPC	0.00117617566738095	-0.0497806048004456	0.231	0.288	1
HLA-DPA1	0.009698377901883	-0.0497852452685759	0.49	0.559	1
ECHS1	0.00109655898718274	-0.0497903414721592	0.143	0.19	1
TRBV19	0.247160841449587	-0.0497989988187111	0.021	0.027	1
NUDT14	1.89605535590587e-06	-0.0498021988750325	0.035	0.08	0.033539323190619
GBP1	0.00295574180109054	-0.0498190565485053	0.158	0.205	1
ZZEF1	7.71462562310473e-05	-0.0498516123982884	0.092	0.143	1
PJA2	0.00518448806865387	-0.0498524873352383	0.195	0.24	1
SDE2	0.000100105903220683	-0.049856078953837	0.073	0.118	1
HERPUD1	0.00335120983040722	-0.0498741432620521	0.333	0.39	1
SCNM1	0.000127679795795353	-0.0498830143329783	0.127	0.183	1
MAGT1	2.21049467918026e-05	-0.0499745713916191	0.064	0.112	0.391014403800196
ABHD3	0.000336370453900972	-0.0499851080301456	0.095	0.14	1
PUF60	0.000570133439014883	-0.0499913906934501	0.235	0.297	1
SLIRP	0.00127923334034138	-0.0499983852309006	0.218	0.273	1
UBL5	0.00561519196494698	-0.049999120511502	0.754	0.802	1
EXOC7	7.87172243889264e-05	-0.0500209441101082	0.099	0.151	1
CCNT1	0.0017504370686273	-0.0500462071952243	0.175	0.225	1
JADE2	0.00159307737521113	-0.0500470663641244	0.127	0.171	1
SEC13	0.000515158095006323	-0.0500696054600657	0.203	0.262	1
ECH1	0.00526205539740384	-0.0500705926809845	0.345	0.394	1
GRHPR	0.00014906777111273	-0.0500738720630177	0.107	0.158	1
HEXIM1	0.00397621867680046	-0.0500738720630177	0.109	0.146	1
DNPEP	0.000195748732561894	-0.0500981479266041	0.143	0.199	1
CWC15	0.000740838723284099	-0.05012098805326	0.171	0.224	1
U2AF1L4	0.000138968284269193	-0.050137250904301	0.091	0.139	1
SBNO2	2.57421049782969e-06	-0.050161942872005	0.04	0.086	0.0455352094961094
RPL13	0.000600614039324437	-0.0501620606820365	1	1	1
RPA3	0.00116446873902915	-0.0501648525681309	0.145	0.192	1
HMCES	0.000170493436669082	-0.0501721673086132	0.098	0.148	1
CDIP1	0.000243834115633704	-0.0501721673086132	0.097	0.144	1
ISG20L2	0.00283565904979521	-0.0501894634092075	0.191	0.24	1
CHMP2A	0.0136675710909336	-0.0502083241097322	0.238	0.276	1
ARHGAP26	7.93807730905753e-05	-0.0502203280830477	0.078	0.125	1
USP7	8.10610244271801e-05	-0.0502203280830477	0.082	0.13	1
PRKAA1	0.000141138218728138	-0.050223736393531	0.107	0.158	1
MT-ND4	0.0533485041396209	-0.0502387424788289	0.951	0.967	1
ANKRD28	0.000192440189567531	-0.0502551858633077	0.082	0.127	1
NUTM2A-AS1	0.000418364681876339	-0.0502575902614326	0.111	0.159	1
LPCAT4	7.19032368827767e-05	-0.0503066577761992	0.096	0.148	1
ELP5	0.000144997576102857	-0.0503236018619269	0.097	0.146	1
SCAP	2.99434034305331e-06	-0.0503404409893236	0.044	0.09	0.0529668863282699
NUP50	9.4836149045159e-05	-0.0503567126611571	0.125	0.182	1
RAPGEF6	3.15587669176857e-05	-0.0503738082460378	0.104	0.161	0.558243028006942
ADGRG3	1.73504162905799e-05	-0.0503769153751904	0.017	0.048	0.306911513764068
USP38	1.17975643270012e-05	-0.0503933328519231	0.054	0.101	0.208687115380323
NME7	1.1428891499096e-08	-0.050394969094031	0.023	0.072	0.00020216566172751
MBTPS1	1.94112517178846e-05	-0.050425488743689	0.082	0.135	0.343365631637661
AP5M1	8.01551109341986e-06	-0.0504280243030069	0.061	0.111	0.141786375731504
IPO7	3.71712915576964e-05	-0.0504752482151953	0.092	0.146	0.657522976364092
CAMLG	0.000252550144089041	-0.0505245239498976	0.187	0.248	1
NF1	3.64566486993264e-06	-0.0505521633515246	0.051	0.101	0.0644881658842385
MXD4	3.39043238696931e-05	-0.0505624184680588	0.082	0.134	0.599733584931001
UTY	1.86732319341075e-05	-0.0505858526686453	0.058	0.105	0.330310799682428
APRT	0.000565037908804446	-0.0505864398196099	0.535	0.617	1
DDOST	0.00233551377730946	-0.0505866689155504	0.297	0.353	1
ELOVL5	0.00165028160943578	-0.0505996939329555	0.275	0.334	1
SPAG9	0.000119613347747441	-0.0506035123489468	0.112	0.166	1
WARS	0.000157832003397643	-0.0506191089582444	0.061	0.102	1
CREBZF	0.000276441589080013	-0.0506430281115073	0.095	0.142	1
KDM2A	0.00437746346589889	-0.050733968972728	0.192	0.236	1
NASP	0.0135846537686882	-0.0508438091249062	0.21	0.248	1
CAPN7	0.000420895508678723	-0.0508555323463469	0.11	0.158	1
FUOM	9.79005220339588e-08	-0.0508705231644712	0.044	0.101	0.0017317623342587
OVCA2	0.000174595491921753	-0.0508849724654866	0.145	0.202	1
TPI1	0.0433635426281704	-0.0508918435350199	0.655	0.685	1
GTF2B	0.0014714308422995	-0.0508949259073408	0.287	0.348	1
CAPN1	0.000367900974888502	-0.0509136163966857	0.153	0.208	1
LPAR2	5.26128936838031e-07	-0.0509516110394458	0.033	0.079	0.00930669476372794
TMEM179B	0.000224305391472427	-0.0509593573428452	0.259	0.327	1
MYSM1	7.16986696895465e-05	-0.0509948123856484	0.077	0.124	1
RAB5A	0.000374893903168485	-0.0510014274954097	0.138	0.19	1
NFATC2IP	7.85341438436229e-05	-0.0510055336279873	0.104	0.158	1
FUNDC2	0.00128984031071645	-0.0510072491248423	0.192	0.245	1
MFF	0.00213465993609988	-0.0510072491248423	0.202	0.252	1
ABCA2	1.41776499049265e-05	-0.0510099057000653	0.073	0.125	0.250788449168245
PFDN2	0.0022573061822	-0.0510163450366846	0.235	0.287	1
ARHGEF6	0.000157794940380694	-0.0510200760017672	0.11	0.162	1
COPA	0.000736212239451937	-0.0510249037128286	0.169	0.223	1
IKBKE	8.01829655007868e-07	-0.0510300535074806	0.048	0.1	0.0141835647674342
SLFN11	4.73225560990702e-06	-0.0510454359073105	0.05	0.098	0.0837088694836454
KXD1	0.00429644206682839	-0.0510653301670075	0.184	0.229	1
RNPEPL1	0.00103798255976779	-0.0510711680952768	0.151	0.2	1
RGS14	0.00534511603900611	-0.0510727844462837	0.215	0.26	1
MOB3A	0.00183109076067892	-0.0511120398906785	0.163	0.21	1
LINC00426	9.52261420007087e-08	-0.0511293390830948	0.034	0.085	0.00168445522585054
ASF1A	0.000186426624206291	-0.0511332892166092	0.137	0.192	1
ATP6AP2	0.00108168597695911	-0.0511365372115814	0.219	0.275	1
YIPF4	0.000809341197769448	-0.0511470617761176	0.139	0.187	1
AP1B1	7.99203896385402e-06	-0.0511503739125662	0.075	0.13	0.141371177231614
ATG2A	2.36346521412281e-06	-0.0512046919228022	0.05	0.101	0.0418073361726185
IL17RA	0.000407556916707144	-0.0512115999322939	0.121	0.171	1
TARS	6.68813222484209e-05	-0.0512225145978792	0.091	0.142	1
PMPCB	0.000698636931581635	-0.0512280056337633	0.156	0.207	1
PITPNB	0.000729360564455982	-0.051239023739817	0.129	0.177	1
SMARCAD1	1.44593695851438e-05	-0.0512487379950008	0.061	0.109	0.255771788591608
GPR155	7.0015028916035e-08	-0.0512616255894028	0.025	0.072	0.00123849584649574
MGAT5	3.1051373912325e-05	-0.0512776319151028	0.061	0.107	0.549267753135117
TMEM30A	0.000476886135326185	-0.0512795450236269	0.132	0.182	1
FAM136A	0.000630942178981504	-0.0513061581092828	0.112	0.158	1
XRCC6	0.00229741041483813	-0.0513163099297578	0.376	0.435	1
TAGAP	0.617439324740217	-0.0513308223670748	0.62	0.623	1
RSL1D1	0.00165900040615073	-0.0513399139532664	0.284	0.344	1
RBM33	0.000719475022861448	-0.0513567794867013	0.173	0.227	1
N4BP2	1.01063333771551e-05	-0.0513641812605363	0.05	0.096	0.178770931108496
SARAF	0.0521712486712181	-0.0513753024481172	0.89	0.914	1
TMED5	0.00124989118211647	-0.0514032030897071	0.221	0.276	1
TRIM27	4.7692799690326e-05	-0.0514032030897072	0.095	0.148	0.843637933722177
BCL9L	0.000287383799364202	-0.0514032030897072	0.091	0.136	1
RASGEF1B	0.00340648601918403	-0.051418460877664	0.172	0.218	1
ACO2	0.000232772622889839	-0.0514830806108839	0.114	0.164	1
NEMF	0.00449014802946458	-0.0515019677829061	0.213	0.259	1
TOPORS	0.000464420071023748	-0.0515427407438293	0.09	0.133	1
PPP4R3B	0.00137259066859873	-0.0515440580797283	0.189	0.24	1
ANAPC15	7.25370404134006e-05	-0.0515558771766311	0.094	0.145	1
ZC3H6	0.000397721194192594	-0.0515558771766311	0.094	0.139	1
PSMB1	0.000886689464647253	-0.0515649237983965	0.415	0.485	1
SLC25A32	0.000782573148042855	-0.0515851370481824	0.134	0.182	1
GNB5	5.01679464966566e-06	-0.0515918315864433	0.063	0.116	0.0887420805579359
UBE3A	0.00164359826344175	-0.0515935557258608	0.223	0.278	1
GOLGA3	3.92054848592727e-05	-0.0516315522989159	0.075	0.124	0.693505821675674
BLOC1S6	0.0006825614017621	-0.0516455899037234	0.115	0.161	1
SYTL2	0.0226260699193219	-0.0516593407144483	0.207	0.241	1
MAGED2	0.00305301483743861	-0.0516824369752841	0.161	0.205	1
NDUFB11	0.0017671807367719	-0.0516942815374035	0.497	0.575	1
HM13	0.00262099680385675	-0.0517037077630486	0.222	0.272	1
RICTOR	0.000516546772504264	-0.0517073617254967	0.127	0.177	1
NUDT1	0.000141398119078636	-0.0517462989614587	0.102	0.152	1
ZBTB4	4.20693109227948e-06	-0.0517492716322101	0.062	0.115	0.0744164040913317
PEX16	4.77389845714152e-05	-0.0517831435702699	0.111	0.168	0.844454898083764
U2AF1	0.000412233773928665	-0.0517831435702699	0.115	0.164	1
OSBPL8	0.0046116926926742	-0.0518061694835948	0.273	0.32	1
HIGD1A	0.00123998388383316	-0.0518312303187734	0.128	0.173	1
TRMT112	0.00224350115658576	-0.0518797486049783	0.577	0.638	1
RPS15	0.000540886801211643	-0.0518996881527451	1	0.998	1
INTS6	0.00103602126372966	-0.0519012191205936	0.138	0.185	1
CIR1	0.000679793226060038	-0.0519260934787365	0.187	0.242	1
POLR2B	0.000985681078630792	-0.051935286786844	0.151	0.2	1
CFL1	0.0970264683849025	-0.0519797856187569	0.967	0.97	1
RELB	3.10604994396157e-05	-0.0519896178320375	0.215	0.291	0.549429174587362
PTEN	0.000371895117905575	-0.052015185728501	0.097	0.142	1
LIMK1	3.0530019725164e-06	-0.0520167098318138	0.052	0.102	0.0540045518918426
ZBTB1	0.000679525389059999	-0.0520319948524937	0.19	0.247	1
CEP290	1.98738215392115e-05	-0.0520766731082356	0.056	0.103	0.351548029207113
FBXO7	0.000517402165632471	-0.0520792000677346	0.254	0.316	1
YWHAE	0.00164959088621262	-0.0521080128770886	0.256	0.313	1
SMIM3	3.80644647165881e-07	-0.0521175171801618	0.033	0.08	0.00673322316371726
GLYR1	3.84070087204734e-05	-0.0521574654756591	0.088	0.14	0.679381577256454
SLC4A7	0.00377993649841646	-0.0521646757456072	0.17	0.213	1
SF3A2	0.00112102437679843	-0.0521735202416773	0.278	0.336	1
ARHGEF3	0.003483442289759	-0.0521735202416773	0.273	0.325	1
ARF3	0.000425888434660609	-0.0521826871107791	0.137	0.188	1
SOS1	1.4990355981941e-06	-0.052188496217716	0.054	0.106	0.0265164406964555
N4BP1	6.23062463449904e-05	-0.0522130380922905	0.098	0.151	1
RPN2	0.000764789602516028	-0.0522728087403777	0.258	0.321	1
IWS1	0.000206924919147272	-0.0523088655030309	0.13	0.184	1
SZRD1	0.00202055949799582	-0.0523323254645947	0.22	0.271	1
CANT1	9.59387283361198e-07	-0.0523483676877265	0.053	0.106	0.0169706016553762
RAC2	0.0417074601711282	-0.0523649194575246	0.927	0.929	1
MCM6	7.23711876854379e-06	-0.0524136251049542	0.065	0.117	0.128017393896771
PDLIM7	1.17780075978305e-07	-0.0524216071931484	0.026	0.072	0.00208341176398023
ATP5F1B	0.00080970547579177	-0.0524453266395375	0.514	0.581	1
CCDC91	0.000117055789251192	-0.0524670279989929	0.167	0.229	1
DUT	0.000260353202476739	-0.0524935993133145	0.238	0.305	1
SPATS2L	0.000403731431289389	-0.0525190145344919	0.056	0.092	1
RNF34	8.4270767504152e-05	-0.052527000367624	0.107	0.16	1
SEPT2	0.00124578423109041	-0.0525414887172755	0.301	0.36	1
TBCC	0.00200184480901776	-0.0525467938555672	0.229	0.282	1
ZNF24	0.00455302729244857	-0.0525497846841912	0.205	0.25	1
PEF1	0.000123189167269112	-0.0525530410638459	0.157	0.218	1
GSTO1	0.00149686271018071	-0.0525530410638459	0.159	0.206	1
ISCU	0.0235470804810205	-0.0525703621966868	0.415	0.452	1
