	p_val	avg_logFC	pct.1	pct.2	p_val_adj
CHIC2	0.0352864292732083	-0.0581625366437849	0.192	0.262	1
R3HCC1L	0.00174357036434444	-0.0582085482584392	0.042	0.102	1
PLEKHF2	0.00327311812349326	-0.0582085482584392	0.042	0.098	1
ATP2A2	0.00327311812349326	-0.0582085482584392	0.042	0.098	1
POLR2J	0.0890404265129327	-0.0582146609707414	0.265	0.324	1
KIN	0.00471540630294054	-0.0582380777066835	0.078	0.147	1
PPP6R2	0.020813693047715	-0.0582380777066835	0.086	0.142	1
DENND4A	0.0309714169490839	-0.0582380777066835	0.082	0.133	1
TAF12	0.0436069053278091	-0.0582652106990474	0.13	0.187	1
TAF11	0.0118313531263823	-0.058290227585447	0.154	0.236	1
FUOM	0.00175606552396041	-0.0583851473444221	0.042	0.102	1
ABRACL	0.0196629479798269	-0.0584071251248868	0.321	0.422	1
NEPRO	0.0219855110156042	-0.0584071251248869	0.09	0.147	1
SLC39A10	0.05680822747558	-0.0584071251248869	0.084	0.129	1
UBE2V2	0.0592773840536829	-0.058427325716765	0.134	0.187	1
SELENOO	0.000420033072421922	-0.0585603700872587	0.044	0.116	1
PEX16	0.00378036633762486	-0.0585749103601798	0.086	0.16	1
NPAT	0.0289426107469359	-0.0585749103601798	0.088	0.142	1
SETD2	0.0215612566524966	-0.0586006123456597	0.15	0.222	1
CALCOCO2	0.00825987857664352	-0.0586120259815305	0.194	0.289	1
USP28	0.00923606794215348	-0.0586120259815305	0.188	0.28	1
PPP1R12A	0.0541029085413098	-0.0586659026309547	0.353	0.427	1
PLEKHG2	4.70405936350102e-05	-0.058726358966385	0.01	0.062	0.625639895345636
ARHGAP17	0.010357153990436	-0.0587414474983465	0.094	0.16	1
ASF1A	0.0235896101260213	-0.0587414474983465	0.094	0.151	1
CPSF6	0.0204600731093065	-0.0587480832204293	0.136	0.204	1
COPA	0.00943021412434437	-0.0587542067503992	0.166	0.253	1
ZNF638	0.0423818300780081	-0.0587542067503992	0.162	0.227	1
SHKBP1	0.064123345278744	-0.0587598751865628	0.21	0.271	1
POLR3GL	0.0635740899642687	-0.0587700356714211	0.279	0.347	1
CSNK2B	0.120189570601098	-0.058786651935421	0.389	0.444	1
C17orf49	0.00485741169405291	-0.0589067504163193	0.056	0.116	1
WDR41	0.00914628586331904	-0.0589067504163193	0.06	0.116	1
SC5D	0.058583851489327	-0.0589067504163193	0.06	0.098	1
FIBP	0.112846688417709	-0.0589067504163193	0.176	0.227	1
KARS	0.0163911383557035	-0.0589067504163194	0.098	0.16	1
GEM	0.000354954761366135	-0.0589067504163195	0.008	0.049	1
MDH2	0.0415498706484703	-0.0590381133064918	0.311	0.391	1
NUB1	0.078988819921718	-0.0590526612650499	0.216	0.276	1
HERC2	0.0174700130843658	-0.059070832786037	0.098	0.16	1
TYMP	0.0261502710482389	-0.059070832786037	0.098	0.156	1
CRYBG1	0.0349936024351239	-0.059070832786037	0.094	0.147	1
NUP58	0.0356521003572693	-0.059070832786037	0.098	0.151	1
TANGO2	0.00623988438483622	-0.0590779393236962	0.064	0.124	1
CEP104	0.00766360869198995	-0.0590779393236962	0.062	0.12	1
SFI1	0.0158850270047906	-0.0590779393236962	0.06	0.111	1
PLA2G16	0.0390361077794615	-0.0591872946740158	0.248	0.324	1
RNF181	0.0117047802476154	-0.0591976172013834	0.218	0.311	1
ZFAND3	0.0661539568264907	-0.0592207221614418	0.146	0.2	1
LRIF1	0.0849788070430953	-0.0592207221614418	0.142	0.191	1
C21orf91	0.00698057747937319	-0.0592337080782153	0.104	0.178	1
SEC61A1	0.0382993636335147	-0.0592337080782153	0.106	0.16	1
MCM3	0.00441703905319741	-0.05924781453968	0.062	0.124	1
BIN3	0.000229967684893374	-0.0592631931219291	0.022	0.08	1
STRN3	0.000229967684893374	-0.0592631931219291	0.022	0.08	1
ODF3B	0.000265328072476831	-0.0592631931219291	0.02	0.076	1
TNFRSF4	0.00594152928488123	-0.0592631931219291	0.022	0.062	1
TAX1BP1	0.0298314330114031	-0.0592742398551339	0.353	0.444	1
RSBN1L	0.040494435605522	-0.0593119094467789	0.287	0.369	1
CDC40	0.00697011091992653	-0.0593760503858244	0.134	0.218	1
SMIM37	0.00840784902807276	-0.0593760503858244	0.14	0.222	1
ELOA	0.0267444850118743	-0.0594163911306544	0.064	0.111	1
SLC39A9	0.000869483106533545	-0.0594392790523177	0.026	0.08	1
PRKACB	0.0570754789445726	-0.0594453258972253	0.273	0.347	1
TOMM22	0.134071030577877	-0.0594847015955337	0.232	0.28	1
NECAP2	0.0167978740844845	-0.0595302890179718	0.148	0.222	1
PDGFD	0.0266035408155891	-0.0595558903287604	0.11	0.169	1
ACAT2	0.00440703878820963	-0.0595836839334536	0.068	0.133	1
CRCP	0.00807313680087279	-0.0595836839334536	0.072	0.133	1
GRHPR	0.00807313680087279	-0.0595836839334536	0.072	0.133	1
KIAA0355	0.000350943452894402	-0.0596139640242963	0.028	0.089	1
ZNF562	0.00327984863023951	-0.0596139640242963	0.028	0.076	1
GLUD1	0.00935949816532666	-0.059626848380755	0.202	0.298	1
TMBIM4	0.0102463679485851	-0.0596540787524242	0.178	0.267	1
FUNDC2	0.0668018343228499	-0.0596540787524242	0.182	0.24	1
SFSWAP	0.0143346542503763	-0.0597152232552465	0.106	0.173	1
OGDH	0.00805303731769022	-0.0597497075597188	0.072	0.133	1
TMX2	0.013156479954848	-0.0597497075597188	0.072	0.129	1
RAMP1	0.0249624374252067	-0.0597497075597188	0.07	0.12	1
RFX1	0.000445790712020372	-0.059787264693513	0.034	0.098	1
N4BP2	0.0011203224295452	-0.059787264693513	0.032	0.089	1
THUMPD1	0.00332090626844783	-0.0598355430527479	0.138	0.231	1
PPP1R7	0.0156873996259207	-0.0598355430527479	0.154	0.231	1
ARF4	0.0870817361557148	-0.0598407687642938	0.297	0.36	1
BORCS5	0.0201245846720485	-0.0598734010474143	0.106	0.169	1
DPP8	0.00302613171799879	-0.0599144764001548	0.072	0.142	1
PGD	0.00514852961448651	-0.0599144764001548	0.072	0.138	1
DNM1L	0.0189950645592403	-0.0599144764001548	0.082	0.138	1
DDHD1	0.021074775818698	-0.0599144764001548	0.072	0.124	1
XRCC5	0.0161607808482125	-0.0599363515368751	0.309	0.409	1
SEC24D	6.88899552955713e-05	-0.0599591974525977	0.03	0.102	0.916236405431098
IKZF5	0.00038538466362756	-0.0599591974525977	0.036	0.102	1
SIPA1L1	0.00038538466362756	-0.0599591974525977	0.036	0.102	1
PSMB7	0.0254443475232103	-0.0600304362236165	0.128	0.191	1
LAMTOR5	0.0273680740145003	-0.0600478145823468	0.224	0.302	1
ZNF146	0.00885670284136045	-0.0600780046286906	0.076	0.138	1
MRPS25	0.0299751549678937	-0.0600780046286906	0.086	0.138	1
PARP10	0.0435917491481973	-0.0600780046286906	0.078	0.124	1
AHCYL1	0.000406107967334815	-0.0601297784363332	0.036	0.102	1
SLU7	0.00564808014749368	-0.0601863411219445	0.12	0.2	1
CCDC186	0.017859214828267	-0.0601863411219445	0.12	0.187	1
HDAC7	0.00540542573004252	-0.0602403062065477	0.082	0.151	1
TMEM70	0.00554034211846236	-0.0602403062065477	0.086	0.156	1
CCDC88B	0.0113408663670236	-0.0602403062065477	0.088	0.151	1
PSAP	0.0246840958357737	-0.060259320505301	0.397	0.493	1
ISCA1	0.0369967058503778	-0.0602855327105793	0.166	0.231	1
ATG12	0.089524461116179	-0.0602855327105793	0.176	0.227	1
TXLNG	0.00215843984069189	-0.0602990235267064	0.04	0.098	1
GALNT6	0.00617868586212048	-0.0602990235267064	0.042	0.093	1
PI4K2A	0.00704094319175283	-0.0602990235267064	0.046	0.098	1
FDPS	0.0956594165777563	-0.0603411279034624	0.136	0.182	1
IGLV1-40	2.32076003948468e-05	-0.0603631497270905	0	0.036	0.308661085251463
RDH11	0.0121291085662764	-0.060401394886214	0.092	0.156	1
CLSTN3	0.0145990222470564	-0.060401394886214	0.09	0.151	1
MRPL40	0.0145990222470564	-0.060401394886214	0.09	0.151	1
MKNK2	0.0467099976449965	-0.060401394886214	0.086	0.133	1
DNM2	0.260814226469012	-0.0604334682701193	0.174	0.204	1
ATF6	0.00119897253559197	-0.0604669483578404	0.046	0.111	1
TSPAN31	0.00119897253559197	-0.0604669483578404	0.046	0.111	1
MXRA7	0.0017657031150856	-0.0604669483578404	0.042	0.102	1
TBC1D31	0.00474753518051177	-0.0604669483578404	0.05	0.107	1
NOP14	0.0105609968195753	-0.0604669483578404	0.048	0.098	1
RAB7A	0.0355373876337216	-0.0605559737523927	0.343	0.431	1
ZNF800	0.0286438458460545	-0.0605966536490714	0.23	0.311	1
MAP3K2	0.00146476340615124	-0.0606335683208121	0.05	0.116	1
SLC35E2B	0.00321261920140235	-0.0606335683208121	0.054	0.116	1
CDC73	0.0217128612709812	-0.0606473948941035	0.132	0.2	1
ATF4	0.0707575505507186	-0.0606590873133237	0.204	0.262	1
PRELID1	0.160035793109598	-0.0606920666682503	0.453	0.502	1
TNFRSF9	3.9749573113873e-06	-0.0607124569380143	0.006	0.062	0.0528669322414511
CEBPZOS	0.00455663387462983	-0.0607199875405001	0.094	0.169	1
PRR7	0.00986068402069832	-0.0607199875405001	0.09	0.156	1
PDE3B	0.0105601150408446	-0.0607199875405001	0.08	0.142	1
ZBTB11	0.040795657990576	-0.0607199875405001	0.096	0.147	1
VDAC2	0.0125743852862846	-0.0607363379627502	0.301	0.413	1
THRAP3	0.0154128854777603	-0.0607988985683572	0.369	0.48	1
MKRN2	0.00269580195182547	-0.0607988985683573	0.056	0.12	1
AL357060.1	0.0112772882476329	-0.0607988985683573	0.058	0.111	1
USP48	0.00353186421255366	-0.0608775180109861	0.092	0.169	1
MTF2	0.0101932509921882	-0.0608775180109861	0.09	0.156	1
CEBPZ	0.0133156858464875	-0.060937797103201	0.196	0.284	1
FOXN3	0.215986858971109	-0.060937797103201	0.226	0.258	1
TRAPPC6B	0.00158421036378109	-0.0609629540194676	0.056	0.124	1
MPHOSPH9	0.0134091898357142	-0.0609629540194676	0.056	0.107	1
SNHG9	0.0773634919458824	-0.0609992391480116	0.248	0.316	1
MRPL3	0.00964373796336356	-0.061033888582363	0.104	0.173	1
EDARADD	4.88593405233756e-05	-0.0610561332964639	0.016	0.076	0.649829228960895
ERCC5	0.0141471188587542	-0.0610987036972705	0.14	0.213	1
LPGAT1	0.0243949876248683	-0.0610987036972705	0.138	0.204	1
C14orf119	0.0402066483659588	-0.0610987036972705	0.148	0.209	1
GIT2	0.0410609157160783	-0.0610987036972705	0.144	0.204	1
GFM1	0.00217518465675788	-0.0611257493638803	0.064	0.133	1
ISOC1	0.00330647749179631	-0.0611257493638803	0.06	0.124	1
TMX3	0.00763273987825611	-0.0611257493638803	0.062	0.12	1
ARRDC2	0.00212332557139428	-0.0611891120200642	0.098	0.182	1
UBE2J1	0.0260859594404512	-0.0612128915363898	0.208	0.289	1
HNRNPLL	4.37521177261559e-05	-0.0612259022897777	0.02	0.084	0.581903165757873
MAIP1	4.37521177261559e-05	-0.0612259022897777	0.02	0.084	0.581903165757873
MMS19	0.000106683446068283	-0.0612259022897777	0.02	0.08	1
UBQLN2	0.00312241628758287	-0.0612872990664662	0.066	0.133	1
CPSF7	0.00312241628758287	-0.0612872990664662	0.066	0.133	1
TOPBP1	0.0352080314550438	-0.0612872990664662	0.062	0.107	1
SARS	0.0644189430440891	-0.0613001696590929	0.19	0.249	1
C2orf68	0.000200429257341239	-0.061394313888121	0.024	0.084	1
SNRPG	0.014561438368867	-0.0613943138881211	0.409	0.533	1
SPTY2D1	0.0321782711120273	-0.0613943138881211	0.144	0.209	1
MINOS1	0.0653253726413102	-0.0613943138881212	0.357	0.431	1
SHMT2	0.00183452489925819	-0.0614476173715164	0.066	0.138	1
RRAGA	0.0294021188705587	-0.0614961676262413	0.11	0.169	1
MCRS1	0.033377270016764	-0.0614961676262413	0.116	0.173	1
MRPS12	0.0320390084479403	-0.0615405733038317	0.156	0.222	1
POLR2J3	7.94600804772469e-05	-0.0615613843086917	0.026	0.093	1
TFDP1	9.23545362845278e-05	-0.0615613843086917	0.024	0.089	1
SQLE	0.00191594785475382	-0.0615613843086917	0.026	0.076	1
TOR1B	0.00213706340757812	-0.0616067183069316	0.07	0.142	1
ACTR6	0.00479612565031299	-0.0616067183069316	0.072	0.138	1
VPS25	0.00661053426739011	-0.0616067183069316	0.074	0.138	1
MEF2D	0.0127429158357668	-0.0616067183069316	0.072	0.129	1
TMEM160	0.0896953530156988	-0.0616189068143881	0.232	0.289	1
EIF1B	0.0558189576915418	-0.0616536275726928	0.283	0.351	1
FUS	0.0473625425620729	-0.0616656106884829	0.547	0.667	1
PGRMC1	0.000136147411543886	-0.0617271295113395	0.03	0.098	1
RHOF	0.0348304925115202	-0.0618587820804005	0.347	0.427	1
KIR3DL2	0.17902825001999	-0.0618587820804005	0.158	0.196	1
KMT2B	0.000923721694946671	-0.0618915652036515	0.034	0.093	1
TMEM41A	0.00190477087604025	-0.0618915652036515	0.034	0.089	1
MAGOH	0.0169598670824667	-0.0619097556760889	0.261	0.356	1
POLR2G	0.112927966543032	-0.0619097556760889	0.271	0.329	1
MCMBP	0.00592491106464818	-0.06192132312298	0.08	0.147	1
UVRAG	0.012559287858225	-0.0619484561153439	0.124	0.196	1
DCTN1	0.0172201617909264	-0.0619484561153439	0.124	0.191	1
NR1H2	0.0101232705294065	-0.0619961239657711	0.194	0.284	1
LSM8	0.0203119256484859	-0.0620547068459175	0.297	0.391	1
GPATCH2	0.00378998959180404	-0.0620547068459175	0.04	0.093	1
YLPM1	0.0050130593072259	-0.0620768540138493	0.082	0.151	1
PFKL	0.00672993009576452	-0.0620768540138493	0.084	0.151	1
SIN3A	0.0155175391751542	-0.0620768540138493	0.084	0.142	1
XIAP	0.0907839825033218	-0.0620970546057275	0.124	0.169	1
METTL26	0.063241584263409	-0.0621325596652021	0.216	0.276	1
ZNF445	0.00168732801671655	-0.0622165696559781	0.042	0.102	1
BTBD7	0.00256235815022071	-0.0622165696559781	0.044	0.102	1
SYVN1	0.0148435989027165	-0.0622165696559781	0.044	0.089	1
SRRT	0.0174949698960714	-0.0622445902791587	0.124	0.191	1
CIR1	0.0245195468107262	-0.0622568373016013	0.172	0.244	1
SNRPE	0.0361257300668146	-0.0622568373016013	0.178	0.244	1
CPSF2	0.00173745273967098	-0.0623771686139595	0.048	0.111	1
DOCK5	0.0170419175421782	-0.0623771686139595	0.048	0.093	1
MAP2K1	0.0120100320423789	-0.0623844387768475	0.092	0.156	1
OPTN	0.0815311050380578	-0.0624171226097925	0.297	0.364	1
DBI	0.100027841876284	-0.0624530146465497	0.561	0.644	1
STK17A	0.131931220201582	-0.0624550553899927	0.555	0.653	1
EIF2A	0.00594248312594348	-0.0625365184668981	0.134	0.218	1
ZNF431	0.00676669612751959	-0.0625365184668981	0.098	0.169	1
RNF219	0.00078850493449337	-0.0625365184668981	0.05	0.12	1
RAB8A	0.0651964203601649	-0.0625365184668982	0.275	0.338	1
NDUFB7	0.0670689305947603	-0.0626473279301396	0.375	0.444	1
TAF6	0.00259612454242823	-0.0626946337332563	0.056	0.12	1
STX18	0.00453183091369104	-0.0626946337332563	0.056	0.116	1
RPLP0	0.497038588531052	-0.0628002895151587	0.984	0.973	1
DDX27	0.0158767126274458	-0.0628124185928033	0.18	0.262	1
HS3ST3B1	0.000502331136010696	-0.0628515287073356	0.048	0.12	1
AGPAT4	0.00104284320424785	-0.0628515287073356	0.054	0.124	1
PRDX5	0.100137725798593	-0.0629365984882377	0.455	0.529	1
PHF3	0.0515266335873885	-0.0629489746492766	0.18	0.24	1
ACIN1	0.0577875749467863	-0.0629489746492766	0.18	0.24	1
MAPRE2	0.163108814058537	-0.06296214094619	0.379	0.436	1
THOC7	0.0267739795942079	-0.062966718516553	0.15	0.218	1
OSGEP	0.00715979863189324	-0.0629860576967658	0.098	0.169	1
ITGA5	0.00128405512709474	-0.0630072174635858	0.058	0.129	1
TARS	0.00406251031591488	-0.0630072174635858	0.058	0.12	1
LAIR1	0.0856994002116267	-0.0630429758086934	0.253	0.311	1
PPM1K	0.0246065633442469	-0.0630629728091441	0.21	0.284	1
TNPO1	0.00127491608186394	-0.0631337116766444	0.098	0.187	1
IMMT	0.00785404454211317	-0.0631337116766444	0.106	0.178	1
C19orf12	0.0172477470913692	-0.0631337116766444	0.102	0.164	1
LYSMD3	0.0258755399217004	-0.0631617138608164	0.064	0.111	1
HOTAIRM1	0.062550776750581	-0.0631617138608164	0.068	0.107	1
AP005482.1	0.000114859133968934	-0.0631924712618187	0.018	0.076	1
SMAD2	0.00897549622488981	-0.0632802894197426	0.11	0.182	1
TMEM123	0.0129167316225105	-0.0632802894197426	0.114	0.182	1
DNAJB12	0.00148510771596272	-0.0633150315463117	0.068	0.142	1
SEC16A	0.00175953296096734	-0.0633150315463117	0.066	0.138	1
WASHC4	0.0142107732177385	-0.0633150315463117	0.066	0.12	1
PRDX1	0.0232433070407568	-0.0633211399273158	0.212	0.293	1
GRK5	4.47632498280261e-05	-0.0633531783734541	0.02	0.084	0.595351222712748
PBX4	9.54825229965679e-05	-0.0633531783734541	0.022	0.084	1
STRADA	0.000224503645505872	-0.0633531783734541	0.022	0.08	1
ABCG1	0.0027289676622996	-0.0633531783734541	0.022	0.067	1
COPS3	0.006256400201142	-0.0634258026517822	0.11	0.187	1
NCOA1	0.0225485361969049	-0.0634258026517822	0.112	0.173	1
UBR2	0.0279582479132351	-0.0634258026517822	0.118	0.178	1
PDE6D	0.0029034327140916	-0.0634671839598513	0.072	0.142	1
CHMP7	0.00555388496631071	-0.0634671839598513	0.066	0.129	1
TBC1D1	0.00805477517335747	-0.0634671839598513	0.072	0.133	1
ZNF821	0.000387183752598873	-0.0635126044399536	0.026	0.084	1
MFSD14A	0.00360442274528382	-0.0635702629287405	0.112	0.196	1
MBTPS1	0.00176613047083323	-0.0636181843376391	0.066	0.138	1
ZNF622	0.00534495959108951	-0.0636181843376391	0.076	0.142	1
RNF40	0.0162683557142958	-0.0636181843376391	0.074	0.129	1
CHPF2	0.000284172372495281	-0.0636707647199107	0.03	0.093	1
UBC	0.554001290470204	-0.063675021895913	0.872	0.858	1
SMARCA2	0.0203766281384909	-0.0637493748921075	0.18	0.258	1
USP24	0.0113200088023792	-0.0637680457161446	0.078	0.138	1
CCDC174	0.0026876760008387	-0.0638004748180236	0.154	0.253	1
PDE4DIP	0.000115542464743464	-0.063827674230518	0.032	0.102	1
PRKCI	0.000526204936579398	-0.063827674230518	0.032	0.093	1
TRIP12	0.0112523661454257	-0.0638560700109069	0.116	0.187	1
ERVK3-1	0.0236367610380477	-0.063997439106573	0.13	0.196	1
TRIM56	0.00367435481123747	-0.0640644026449512	0.08	0.151	1
ATAD2B	0.00855217937088566	-0.0640644026449512	0.086	0.151	1
AC025164.1	0.0523398801404052	-0.0640644026449512	0.076	0.12	1
PPM1G	0.0119311388081921	-0.0640761646524909	0.24	0.338	1
FAM96B	0.0110353894756634	-0.0641377998338719	0.337	0.449	1
PCNP	0.0144620828604548	-0.0642045755675952	0.172	0.253	1
MRPS18C	0.0154369416150259	-0.0642045755675952	0.178	0.258	1
PPP2R5E	0.0284087640097291	-0.064277162944682	0.136	0.2	1
MDN1	0.000716618803701582	-0.0642910447962438	0.044	0.111	1
ZNF37A	0.00108928538635961	-0.0642910447962438	0.04	0.102	1
REEP4	0.00207342588843159	-0.0642910447962438	0.046	0.107	1
POLR2J3.1	0.00485518567035916	-0.0642910447962438	0.044	0.098	1
AGTPBP1	0.0644131334503079	-0.0643374471243232	0.184	0.24	1
HTRA2	0.0011269446020207	-0.064356355183884	0.088	0.173	1
TNRC6C	0.00148627950384816	-0.064356355183884	0.084	0.164	1
MEI1	0.00647657007165579	-0.064356355183884	0.094	0.164	1
PTPN11	0.0102284636895224	-0.064356355183884	0.098	0.164	1
ALDOA	0.00811402307520658	-0.0644267157819781	0.531	0.671	1
BICD2	0.000609094797244185	-0.0644430967374798	0.046	0.116	1
TULP4	0.00474753692665191	-0.0644430967374798	0.05	0.107	1
UBAC2	0.0441177074286004	-0.0644694198004327	0.176	0.24	1
AMZ2	0.0897508908575172	-0.0644694198004327	0.178	0.231	1
DAZAP2	0.0375625062131438	-0.0645186796708893	0.603	0.711	1
B4GALT1	0.0229761144491205	-0.0645186796708893	0.202	0.28	1
DAZAP1	0.187601021949425	-0.064552938565358	0.148	0.182	1
MUM1	0.00146624883246047	-0.0645939695369089	0.05	0.116	1
LRRC58	0.00215162383378501	-0.0645939695369089	0.052	0.116	1
TUBA1A	0.045696827306532	-0.0646440008064628	0.371	0.453	1
PSMB3	0.023777280107091	-0.0646440008064628	0.337	0.431	1
CCNH	0.0331071716071372	-0.0646440008064628	0.297	0.378	1
NDUFC1	0.025552583917408	-0.0646440008064629	0.22	0.298	1
GON4L	0.0305614373697289	-0.0646893718279991	0.136	0.2	1
MAP2K2	0.0363036632610222	-0.064730704755882	0.186	0.253	1
CBX5	0.00067151654852644	-0.0647436768593736	0.052	0.124	1
STARD4	0.00123687048318547	-0.0647436768593736	0.052	0.12	1
PKN2	0.00135358813577532	-0.0647862382009135	0.096	0.182	1
PPWD1	0.00590176232875052	-0.0647862382009135	0.1	0.173	1
ZMYM5	0.0198316105824807	-0.0647862382009135	0.104	0.164	1
HEXIM1	0.0305064774315892	-0.0647862382009135	0.104	0.16	1
LAT	0.0121643715105179	-0.0647862382009136	0.329	0.444	1
NGDN	0.0134819591857564	-0.0648248489849103	0.15	0.227	1
ROCK1	0.0228568875043143	-0.0648352309908177	0.283	0.373	1
TSTD1	0.0432591550977668	-0.0648922321593571	0.23	0.298	1
KTN1	0.0722291751856578	-0.0648922321593572	0.329	0.404	1
TOP2B	0.0336723869409648	-0.0649274341306714	0.104	0.16	1
TANK	0.105011652721684	-0.0649274341306714	0.102	0.142	1
KIAA1551	0.0137727132993191	-0.0649742699788379	0.291	0.396	1
IDH2	0.010370140329564	-0.0650396486850166	0.261	0.36	1
COP1	0.0014254056542018	-0.0650396486850167	0.062	0.133	1
GPR18	0.0133259103345754	-0.0650396486850167	0.056	0.107	1
CCDC47	0.0126276998260034	-0.0650675999938385	0.11	0.178	1
FRG1	0.0186688693176027	-0.0650675999938385	0.106	0.169	1
TSPAN32	0.0598086864512254	-0.0650929749081995	0.158	0.213	1
FBRS	0.00175719552368117	-0.0651859394821235	0.066	0.138	1
MARK3	0.00181062821562799	-0.065206747022777	0.104	0.191	1
CCDC130	0.00499083158446819	-0.065206747022777	0.112	0.191	1
STARD3NL	0.0204414896482474	-0.0652067470227771	0.335	0.436	1
OCIAD2	0.0094979163952982	-0.0652256432917091	0.152	0.236	1
CNOT1	0.033278121349384	-0.0652256432917091	0.158	0.222	1
ARHGEF12	0.000104234307294857	-0.0653158875413027	0.02	0.08	1
ARF5	0.0157941459169154	-0.0653211405939832	0.407	0.511	1
SLC27A3	0.0137557870637065	-0.0653448862871091	0.118	0.187	1
ANXA4	0.0145617930381463	-0.0653448862871091	0.112	0.178	1
IKBIP	0.0149473875196148	-0.0653448862871091	0.108	0.173	1
NINJ1	0.0403826228885736	-0.0653448862871091	0.114	0.169	1
ARAP1	0.00630157690486225	-0.065475195084852	0.074	0.138	1
GIMAP6	0.0258606204922671	-0.0656181850043061	0.154	0.222	1
MRPL13	0.0109454353598278	-0.0656181850043061	0.078	0.138	1
TSPAN5	7.72708078458635e-05	-0.0656181850043061	0.026	0.093	1
EXOC6	7.72708078458635e-05	-0.0656181850043061	0.026	0.093	1
MAPK6	0.000392241671831746	-0.0656181850043061	0.026	0.084	1
LBR	0.148596814195826	-0.0656181850043063	0.242	0.289	1
SNHG15	0.00939086908911105	-0.0657416494158463	0.206	0.298	1
TNIK	0.0290190621605878	-0.0657472422413698	0.17	0.24	1
IDH3B	0.01014864369437	-0.065753365808838	0.122	0.196	1
TXNRD1	0.0014627920886994	-0.0657600994301457	0.074	0.151	1
SKI	0.000287817992066828	-0.0657675390483445	0.03	0.093	1
TOMM20	0.0246846611586371	-0.0658447368856559	0.281	0.364	1
TAF10	0.193837453066574	-0.0658643085595727	0.214	0.253	1
NASP	0.0886182432881119	-0.0658754197324127	0.176	0.227	1
TMEM35B	0.101330350225346	-0.0658754197324127	0.178	0.227	1
RAB5A	0.0132450017655078	-0.0658875815576598	0.132	0.204	1
TMEM258	0.0105684433301774	-0.0659822516325196	0.459	0.596	1
SET	0.101828775476611	-0.0659822516325196	0.449	0.516	1
SNRPD1	0.016605378789755	-0.0659861702890474	0.218	0.302	1
ZBTB38	0.0395936198489214	-0.0659861702890474	0.212	0.28	1
EIF3J	0.0101198811748724	-0.0660027264433843	0.172	0.258	1
PPCS	0.0549080078565346	-0.0660027264433843	0.18	0.24	1
NDFIP2	0.000211811693927839	-0.0660627282434563	0.034	0.102	1
RBM33	0.0496715694953955	-0.0661531589370866	0.128	0.182	1
CXXC1	0.0114769279734028	-0.0661795097453992	0.092	0.156	1
IRF2BPL	0.000216762248456658	-0.0662085909255155	0.042	0.116	1
UBE2W	0.000849469109138919	-0.0662085909255155	0.042	0.107	1
ARSG	0.002562359302053	-0.0662085909255155	0.044	0.102	1
MINDY2	0.169477560499595	-0.0662547627837763	0.178	0.218	1
SEC23B	0.00504674913049675	-0.0663172413068042	0.092	0.164	1
COQ10A	0.00167666580639989	-0.066353316993599	0.048	0.111	1
LIMK1	0.00317595424902026	-0.066353316993599	0.048	0.107	1
FAM174A	0.00380496588288457	-0.066353316993599	0.046	0.102	1
TRANK1	0.00723539859027671	-0.066414997795469	0.14	0.222	1
TRIM69	0.00226145972391571	-0.0664539560517023	0.096	0.178	1
AP2A1	0.00971885482051415	-0.0664539560517023	0.094	0.16	1
EAF1	0.000189130917076075	-0.0664969196829949	0.044	0.12	1
CORO1B	0.000939550807184117	-0.0664969196829949	0.048	0.116	1
IPO5	0.00801842052913646	-0.0664969196829949	0.05	0.102	1
AF213884.3	0.0105253965567922	-0.0664969196829949	0.048	0.098	1
SMC1A	0.0790214667516486	-0.0665034205979989	0.182	0.236	1
DHX36	0.0225573201292203	-0.0665083597598725	0.283	0.369	1
ATP5MC3	0.0307213403345411	-0.0665445398644368	0.459	0.556	1
USP33	0.0130891651912111	-0.066544539864437	0.146	0.222	1
PRPF4B	0.0101600828206348	-0.0666571461367253	0.255	0.351	1
INPP5D	0.0223020756583325	-0.0666571461367253	0.248	0.333	1
RAB14	0.030841063003683	-0.0667010221431381	0.22	0.298	1
CKLF	0.157986726667671	-0.0667243798073729	0.305	0.351	1
DICER1	0.00259418112012815	-0.0667808068472252	0.056	0.12	1
ADAR	0.0162198241548562	-0.0667862233638092	0.317	0.422	1
NLRC5	0.00149229373309637	-0.0668581107676266	0.1	0.187	1
UBAP1	0.0170801323265	-0.0668581107676266	0.11	0.173	1
FAM160B1	0.00577466336105116	-0.0669211167847221	0.064	0.124	1
MGMT	0.00857738784536327	-0.0669277713622397	0.148	0.231	1
MRPL34	0.0346952314570153	-0.0669277713622397	0.166	0.231	1
AP2S1	0.0112268560706796	-0.066933266788671	0.238	0.333	1
PTPRJ	0.0210731635115752	-0.0669908688162783	0.108	0.169	1
ATXN7L3B	0.021448907225644	-0.0669908688162783	0.104	0.164	1
MYCBP2	0.070111701324074	-0.0670482889305601	0.226	0.284	1
ATP2A3	0.00722562950583162	-0.067053748056718	0.146	0.231	1
GNAL	0.0172162667746088	-0.0670603542764737	0.054	0.102	1
FNTA	0.0226801846617019	-0.0671107225948124	0.202	0.28	1
DENND4C	0.0250530866767447	-0.0671226645331083	0.11	0.169	1
RAB3GAP1	6.79858867505431e-06	-0.067137249552835	0.014	0.08	0.0904212293782223
SYNGR1	0.0341004198682522	-0.0671625868556803	0.23	0.307	1
