	p_val	avg_logFC	pct.1	pct.2	p_val_adj
BIRC2	0.596420774381827	-0.0377968852440153	0.188	0.203	1
NTPCR	0.59673854116604	-0.011120535044828	0.063	0.074	1
EXOC4	0.596785394637394	-0.0321567996710597	0.105	0.117	1
NGRN	0.596960700424808	0.00616592197421684	0.129	0.113	1
GADD45GIP1	0.597055050538261	-0.0514568676203949	0.286	0.297	1
IFT81	0.597071293259605	-0.00207137633447022	0.01	0.016	1
C1D	0.597191943563549	0.0261696755783955	0.199	0.184	1
MTHFD2L	0.597215340386202	-0.0114745298801999	0.063	0.074	1
TLK2	0.597296327951959	-0.0137000721587597	0.056	0.066	1
SLC26A6	0.597296327951959	-0.0173430634372608	0.056	0.066	1
INTS9	0.598113187819441	-0.00190588613302196	0.049	0.039	1
AP000919.4	0.598113187819441	-0.00190588613302196	0.049	0.039	1
AHCTF1	0.59827378377659	0.0064767673725814	0.146	0.129	1
FCHSD2	0.598416133006434	-0.0183846494013194	0.122	0.137	1
ZFHX3	0.598421252978271	0.00878895131356267	0.195	0.176	1
EMC7	0.598775783966422	0.0145281005629098	0.226	0.207	1
APBA3	0.598777116048992	-0.0166663017161426	0.049	0.059	1
BMI1	0.598777161203051	-0.0203226129192531	0.049	0.059	1
AC079922.2	0.599015811303591	-0.00166313512409374	0.01	0.016	1
GLB1L	0.599015811303591	-0.00166313512409374	0.01	0.016	1
ZNF619	0.599015811303591	-0.00166313512409374	0.01	0.016	1
ATXN7	0.599015811303591	-0.00166313512409374	0.01	0.016	1
SPINDOC	0.599015811303591	-0.00166313512409374	0.01	0.016	1
COL4A2	0.599015811303591	-0.00166313512409374	0.01	0.016	1
AL451062.3	0.599015811303591	-0.00166313512409374	0.01	0.016	1
CCL7	0.59902065326116	0.0211331996150456	0.01	0.016	1
UBE2G2	0.600150531655091	-0.00994475595581584	0.136	0.152	1
KCNMB1	0.600205416336038	0.0138163286162165	0.091	0.078	1
UBTD1	0.600585398447896	-0.0147371755150165	0.059	0.07	1
APAF1	0.600620398896687	-0.00957536955924221	0.199	0.176	1
ALDOC	0.600811130429941	-0.00229971290356374	0.049	0.039	1
ZDHHC7	0.600937273709284	0.0180721089976391	0.24	0.223	1
USP25	0.601107162418254	-0.0174549452901409	0.115	0.129	1
SF3B3	0.60137684683393	-0.00197558630613905	0.091	0.105	1
PEX10	0.601538321506442	-0.0133495490901487	0.052	0.062	1
ABCF2.1	0.601538321506442	-0.0133495490901487	0.052	0.062	1
SLC35E3	0.601573745651248	-0.0209728314878395	0.052	0.062	1
TWISTNB	0.601683727092912	-0.0344824978628981	0.195	0.176	1
RAB7A	0.601785289000443	-0.0680780537848251	0.502	0.496	1
MTMR10	0.601989341434678	-0.00474256876853232	0.105	0.09	1
NBR1	0.602003106804193	0.00419485344317658	0.195	0.176	1
PREPL	0.602028550965457	0.0154742717259135	0.052	0.043	1
P4HTM	0.602028550965457	0.0154742717259135	0.052	0.043	1
PTPN22	0.60204826966984	-0.0137000721587597	0.052	0.062	1
CAMLG	0.602249386591361	-0.0283259189046181	0.199	0.215	1
APRT	0.602369033327458	-0.0382718707167523	0.585	0.602	1
RANBP3	0.602573179536028	-0.00326645470555113	0.08	0.094	1
AP2M1	0.602816986786217	-0.0512207958534818	0.432	0.441	1
ACAT1	0.602900085852952	-0.0199940918088172	0.045	0.055	1
GID8	0.603577225341467	0.02502373902879	0.171	0.156	1
SUPT5H	0.603742724110826	-0.0184404213313214	0.202	0.219	1
SLC25A39	0.603898642011566	0.0124469343590853	0.258	0.238	1
ZDHHC3	0.604155236539934	0.0310610789914669	0.146	0.133	1
RAB5IF	0.604497941501902	-0.00963414871616985	0.467	0.426	1
LIPT1	0.604555874492939	-0.0169306072548822	0.014	0.02	1
PGA3	0.604555874492939	-0.0356928837104051	0.014	0.02	1
TET2	0.604590919296589	0.00819525425446371	0.348	0.316	1
PARP11	0.604646600426323	-0.0100437609556492	0.056	0.066	1
P3H1	0.605026506762974	-0.00498100056965163	0.07	0.082	1
DUSP10	0.605149066248814	-0.0104051762619072	0.056	0.066	1
C3orf62	0.60515357231519	0.0145689510704829	0.052	0.043	1
AGPAT4	0.605619736753096	-0.0129965728271802	0.049	0.059	1
RCC1L	0.605619736753096	-0.0129965728271802	0.049	0.059	1
PELP1	0.605619736753096	-0.0129965728271802	0.049	0.059	1
LRRC8D	0.60566767260305	0.0110707084408561	0.091	0.078	1
CRIPT	0.60566767260305	0.0110707084408561	0.091	0.078	1
GOLT1B	0.605856745061334	0.0170312307810283	0.115	0.102	1
AC022098.1	0.606143312503866	-0.0133495490901487	0.049	0.059	1
USP42	0.606410738514206	-0.00498100056965163	0.063	0.074	1
MAP3K8	0.60657092416503	-0.11068813080987	0.509	0.48	1
RNF4	0.606716948811904	0.0124469343590852	0.16	0.145	1
PFDN6	0.606756506397972	0.0143733137813919	0.111	0.098	1
CSRP1	0.606763309753398	-0.0636232848039137	0.174	0.184	1
ZNF333	0.606763946533177	-0.0196632641853694	0.042	0.051	1
CSNK1D	0.606766150878285	0.00829755081227368	0.296	0.273	1
TSC1	0.606788495163507	-0.0199940918088172	0.042	0.051	1
TMOD3	0.607100504720039	-0.0425036052242517	0.355	0.371	1
CLCF1	0.607175336970065	-0.0140481675404083	0.049	0.059	1
EIF3A	0.607377261180635	-0.00539407960566995	0.547	0.508	1
MYL5	0.607613092194057	-0.0263746987733564	0.035	0.043	1
RASSF7	0.607700646289203	0.012179375829061	0.052	0.043	1
LMF2	0.607837924995784	0.0112725361031437	0.111	0.098	1
NCDN	0.608014267471199	-0.00932600786966287	0.014	0.02	1
C2orf42	0.608014267471199	-0.00932600786966287	0.014	0.02	1
GNPDA2	0.608014267471199	-0.00932600786966287	0.014	0.02	1
STRBP	0.608014267471199	-0.00932600786966287	0.014	0.02	1
SLC43A1	0.608014267471199	-0.00932600786966287	0.014	0.02	1
AL355338.1	0.608014267471199	-0.00932600786966287	0.014	0.02	1
DCAF4	0.608014267471199	-0.00932600786966287	0.014	0.02	1
SPIRE1	0.608014267471199	-0.00932600786966287	0.014	0.02	1
ZNF532	0.608014267471199	-0.00932600786966287	0.014	0.02	1
HSD11B1L	0.608014267471199	-0.00932600786966287	0.014	0.02	1
KLHDC1	0.608014267471199	-0.0131355362863306	0.014	0.02	1
AL391121.1	0.608014267471199	-0.0169306072548822	0.014	0.02	1
TOE1	0.60847959509783	0.0139847699328633	0.035	0.027	1
RUFY3	0.608517523737685	0.00387643280682901	0.087	0.074	1
MBD5	0.608694313594071	-0.0137000721587597	0.052	0.062	1
CASP8AP2	0.608694313594071	-0.0137000721587597	0.052	0.062	1
GRK6	0.608999859929167	-0.0582677031723476	0.237	0.25	1
BORCS6	0.609023026702163	-0.00460585402363412	0.066	0.078	1
RING1	0.609099012896223	-0.0199258347527175	0.115	0.129	1
CNOT11	0.609171453196341	-0.0100437609556492	0.052	0.062	1
ABCF3	0.609171453196341	-0.0100437609556492	0.052	0.062	1
PACS2	0.609171453196341	-0.0100437609556492	0.052	0.062	1
TRIM33	0.60959695078801	0.0106575886193626	0.136	0.121	1
FCGR1A	0.609640666581029	-0.0244484421581975	0.22	0.238	1
SLC35B1	0.609776363702562	-0.016507028003932	0.115	0.129	1
VARS	0.609802571889865	0.0117359496153064	0.052	0.043	1
TIMM22	0.609802571889865	0.0117359496153064	0.052	0.043	1
DNAJC7	0.609863807864478	0.00638947458378325	0.282	0.258	1
EPG5	0.610031693357873	-0.0129965728271802	0.045	0.055	1
ZADH2	0.610031693357873	-0.0129965728271802	0.045	0.055	1
REXO4	0.610371249815856	-0.0186566965578374	0.031	0.039	1
CCP110	0.610371447925402	-0.0223672759543731	0.031	0.039	1
TMED9	0.61048286985844	-0.00231885330800108	0.3	0.27	1
ACTR1A	0.610639773200164	-0.0148075651215173	0.202	0.223	1
ATG5	0.611292357223132	0.02008241942836	0.139	0.125	1
UTP14A	0.611362635659849	0.00632321650855616	0.07	0.059	1
NIPAL3	0.611480434682253	-0.00550191143125942	0.014	0.02	1
NCK2	0.611480434682253	-0.00550191143125942	0.014	0.02	1
GTF2H2	0.611480434682253	-0.00550191143125942	0.014	0.02	1
FKBPL	0.611480434682253	-0.00550191143125942	0.014	0.02	1
MAGIX	0.611480434682253	-0.00550191143125942	0.014	0.02	1
PRICKLE3	0.611480434682253	-0.00550191143125942	0.014	0.02	1
AC011603.2	0.611480434682253	-0.00550191143125942	0.014	0.02	1
AL162377.1	0.611480434682253	-0.00550191143125942	0.014	0.02	1
ACE	0.611480434682253	-0.00550191143125942	0.014	0.02	1
CBX8	0.611480434682253	-0.00550191143125942	0.014	0.02	1
AC036176.1	0.611480434682253	-0.00550191143125942	0.014	0.02	1
ZNF440	0.611480434682253	-0.00550191143125942	0.014	0.02	1
AC073254.1	0.611480434682253	-0.00550191143125942	0.014	0.02	1
UBA6	0.612110228493699	-0.0292862775122814	0.101	0.113	1
LAT	0.612233741579823	-0.0233329930743318	0.035	0.043	1
BARD1	0.612305766302676	-0.0183163954510955	0.028	0.035	1
AC004817.3	0.612358167504943	-0.00589547277287366	0.014	0.02	1
TDRD9	0.612358167504943	-0.00589547277287366	0.014	0.02	1
MTHFD1	0.612560453087547	-0.0137000721587597	0.049	0.059	1
RPS10-NUDT3	0.61261199048704	-0.013500072158093	0.017	0.023	1
RECQL5	0.612927072110657	0.0173236711983779	0.035	0.027	1
AC083798.2	0.612927072110657	0.0139847699328633	0.035	0.027	1
POMT1	0.612927072110657	0.0106346830475812	0.035	0.027	1
WDR73	0.612927072110657	0.0106346830475812	0.035	0.027	1
ZNF561	0.612927072110657	0.0106346830475812	0.035	0.027	1
AP003086.1	0.612927072110657	0.0106346830475812	0.035	0.027	1
SRGAP2C	0.612945138941591	-0.00422812135943268	0.063	0.074	1
WRNIP1	0.613024686903453	-0.0096798202011863	0.049	0.059	1
OGFOD2	0.613024686903453	-0.0096798202011863	0.049	0.059	1
SBNO1	0.613038207855697	-0.0322398182257545	0.136	0.148	1
LINC00921	0.61307798836334	-0.0217119844522337	0.024	0.031	1
CHAMP1	0.613094124562417	-0.0122831568877469	0.042	0.051	1
SYVN1	0.613094124562417	-0.015980018769073	0.042	0.051	1
ZNF692	0.613227982399296	-0.00247666602408813	0.014	0.02	1
PI4KA	0.613240630878163	-0.0251520658490857	0.16	0.176	1
NFKBID	0.613405873430388	0.00287748334293458	0.3	0.277	1
GPX3	0.61420219487063	-0.0129965728271802	0.042	0.051	1
NKAPD1	0.614612661400538	0.00504198635250751	0.111	0.098	1
CTBP1	0.614858866830558	-0.0259673100223721	0.157	0.172	1
CCR2	0.615368436942313	0.0183397033262362	0.098	0.086	1
ATP5MC1	0.615440942119602	0.0156792604056657	0.303	0.273	1
NFRKB	0.615508439313428	0.00844105371845382	0.052	0.043	1
FAM157C	0.615508439313428	0.00844105371845382	0.052	0.043	1
MAP3K7CL	0.615818049615186	-0.0189945914757338	0.031	0.039	1
FOXO4	0.615836495834687	0.00134743041431531	0.014	0.02	1
RABL2A	0.615836495834687	-0.00207137633447022	0.014	0.02	1
ASB7	0.615836495834687	-0.00207137633447022	0.014	0.02	1
SHCBP1	0.615836495834687	-0.00207137633447022	0.014	0.02	1
PSKH1	0.615836495834687	-0.00207137633447022	0.014	0.02	1
ZNF71	0.615836495834687	-0.00207137633447022	0.014	0.02	1
BTBD11	0.615836495834687	-0.00207137633447022	0.014	0.02	1
GCDH	0.616029585348436	0.00471665462747139	0.052	0.043	1
ZC3H4	0.616045605303663	0.00746710093755758	0.091	0.078	1
GATC	0.616116551208708	-0.00894425562223226	0.045	0.055	1
POLRMT	0.616116551208708	-0.00894425562223226	0.045	0.055	1
BRF1	0.616331284532247	-0.00637403206668682	0.052	0.062	1
SLC22A15	0.616339331273444	-0.0119226643764934	0.038	0.047	1
PPP1R35	0.616339331273444	-0.0119226643764934	0.038	0.047	1
AXIN1	0.616339331273444	-0.0119226643764934	0.038	0.047	1
ATAD2	0.616339331273444	-0.015633243773029	0.038	0.047	1
NDC1	0.616517125806546	-0.0138619882492135	0.021	0.027	1
DSN1	0.616517125806546	-0.0138619882492135	0.021	0.027	1
NCAPD2	0.616517220014261	-0.0176284710446904	0.021	0.027	1
CEP290	0.616517220014261	-0.0176284710446904	0.021	0.027	1
MFSD4B	0.616552810268161	-0.00970500118954136	0.017	0.023	1
ZNF786	0.616552810268161	-0.013500072158093	0.017	0.023	1
HAPLN3	0.616552810268161	-0.017280794997999	0.017	0.023	1
DPAGT1	0.616660106486402	-0.00931332741088376	0.045	0.055	1
FRS2	0.616660106486402	-0.00931332741088376	0.045	0.055	1
SLC2A5	0.616716455010824	-0.00327851808655498	0.014	0.02	1
NMD3	0.616773497074542	-0.00384777571574818	0.059	0.07	1
DTX3L	0.617058534490118	-0.0139255859724365	0.199	0.176	1
PEX1	0.617387835699384	0.00727333534487637	0.035	0.027	1
CSAD	0.617387835699384	0.00727333534487637	0.035	0.027	1
RITA1	0.617387835699384	0.00727333534487637	0.035	0.027	1
CA11	0.617387835699384	0.00727333534487637	0.035	0.027	1
PMF1	0.61740631170301	-0.0145780733404883	0.028	0.035	1
WDR75	0.61740631170301	-0.0145780733404883	0.028	0.035	1
STIMATE	0.61740631170301	-0.0145780733404883	0.028	0.035	1
AC078846.1	0.61740631170301	-0.0145780733404883	0.028	0.035	1
ZNF700	0.61740631170301	-0.0145780733404883	0.028	0.035	1
ADORA2A	0.617406384152673	-0.0183163954510955	0.028	0.035	1
FCF1	0.617406384152673	-0.0220407945420779	0.028	0.035	1
PLAGL1	0.617586193087836	-0.0221343114804015	0.105	0.117	1
NDOR1	0.617822745836004	-0.0142213127230761	0.024	0.031	1
LINC01353	0.617822745836004	-0.0217119844522337	0.024	0.031	1
SAMD8	0.618069794396275	-0.019307042657779	0.105	0.117	1
ZDHHC24	0.618489594205718	0.0253056674208461	0.125	0.113	1
HSPD1	0.618681050083409	-0.0525090520115929	0.495	0.461	1
P2RY8	0.618705676984136	0.0123600345111053	0.073	0.062	1
HNRNPA2B1	0.618792028498723	-0.0298356146536087	0.899	0.875	1
TTC4	0.619112599808604	-0.0115596129882158	0.035	0.043	1
RNF121	0.619112599808604	-0.0115596129882158	0.035	0.043	1
C1GALT1C1	0.619112599808604	-0.0152840120791982	0.035	0.043	1
EP300	0.619131454312427	-0.0466733703914284	0.244	0.254	1
MGLL	0.619282576123145	-0.0109871572520326	0.073	0.086	1
GSKIP	0.619326616721772	0.00683961207902956	0.035	0.027	1
TEDC1	0.619326616721772	0.00683961207902956	0.035	0.027	1
PRMT7	0.619326616721772	0.00683961207902956	0.035	0.027	1
C22orf39	0.619431017797263	0.0126040805839705	0.167	0.152	1
FAM50A	0.619453603813815	-0.00538893941995511	0.331	0.297	1
ZNF317	0.619481286891272	-0.0126411175035584	0.042	0.051	1
S1PR3	0.619501589285171	-0.0104051762619072	0.049	0.059	1
SAP25	0.619712151386203	-0.0119226643764934	0.035	0.043	1
KPNA3	0.619718441507794	-0.0140593562890027	0.122	0.137	1
SNX27	0.619813250612556	0.0158220407908893	0.254	0.234	1
CHP1	0.619932032158253	-0.0466733703914284	0.254	0.262	1
STX16	0.619935314313586	-0.0562732237078738	0.157	0.168	1
MRM3	0.620013641671446	-0.00894425562223226	0.042	0.051	1
EDC4	0.620013641671446	-0.00894425562223226	0.042	0.051	1
LPIN2	0.620450272811757	0.00347826437632479	0.171	0.152	1
NF2	0.620483893933132	-0.00346478985760681	0.056	0.066	1
ZFP69	0.620503609146873	-0.00589547277287366	0.017	0.023	1
CDK7	0.620503609146873	-0.00589547277287366	0.017	0.023	1
PPIL1	0.620503609146873	-0.00589547277287366	0.017	0.023	1
RPS6KA2	0.620503609146873	-0.00589547277287366	0.017	0.023	1
NOL6	0.620503609146873	-0.00589547277287366	0.017	0.023	1
LRRC27	0.620503609146873	-0.00589547277287366	0.017	0.023	1
ZNF174	0.620503609146873	-0.00589547277287366	0.017	0.023	1
INTS2	0.620503609146873	-0.00589547277287366	0.017	0.023	1
ZNF615	0.620503609146873	-0.00589547277287366	0.017	0.023	1
SLC25A17	0.620503609146873	-0.00589547277287366	0.017	0.023	1
MDM2	0.620880832404699	-0.0227375777545682	0.108	0.121	1
ALG14	0.620887461895107	-0.0100812654093074	0.021	0.027	1
PPAT	0.620887461895107	-0.0100812654093074	0.021	0.027	1
CDKAL1	0.620887461895107	-0.0100812654093074	0.021	0.027	1
ZNF81	0.620887461895107	-0.0100812654093074	0.021	0.027	1
EFNB1	0.620887461895107	-0.0100812654093074	0.021	0.027	1
CNBD2	0.620887461895107	-0.0100812654093074	0.021	0.027	1
SLC38A6	0.62096408417266	-0.00307913616983429	0.049	0.059	1
FAM220A	0.621236835406462	0.00141086649297192	0.052	0.043	1
SDC3	0.621251971935222	-0.0111939753562478	0.031	0.039	1
MED22	0.621251971935222	-0.0111939753562478	0.031	0.039	1
AAMDC	0.621251971935222	-0.0111939753562478	0.031	0.039	1
MROH6	0.621270557454184	-0.0152840120791982	0.031	0.039	1
LIMK1	0.621275651264022	0.00268993165910841	0.094	0.082	1
CD2	0.621307182871262	-0.00628619444075583	0.017	0.023	1
CTBP1-DT	0.621307182871262	-0.00628619444075583	0.017	0.023	1
GFRA2	0.621307182871262	-0.00628619444075583	0.017	0.023	1
ULK1	0.621362690498555	0.00549642853256201	0.063	0.074	1
GDPD5	0.622100418116771	0.000516552881996632	0.017	0.023	1
ARSD	0.622316608940747	0.0110707084408561	0.094	0.082	1
NABP2	0.622316608940747	0.0110707084408561	0.094	0.082	1
TBC1D13	0.62241847310244	-0.00819826528551095	0.038	0.047	1
DLG4	0.62241847310244	-0.00819826528551095	0.038	0.047	1
DTNB	0.62252437309474	-0.0108257237219379	0.028	0.035	1
FAM173B	0.62252437309474	-0.0108257237219379	0.028	0.035	1
MCM9	0.62252437309474	-0.0108257237219379	0.028	0.035	1
ANKRD40	0.62252437309474	-0.0108257237219379	0.028	0.035	1
SLC35E4	0.622582703023188	-0.0104548299275992	0.024	0.031	1
TRIP6	0.622582703023188	-0.0142213127230761	0.024	0.031	1
SENP2	0.622999515044549	-0.00857257749121122	0.038	0.047	1
MED17	0.622999515044549	-0.00857257749121122	0.038	0.047	1
SCAF4	0.623112079030281	-0.00197558630613905	0.108	0.094	1
A1BG	0.623431723988131	0.0283699965126692	0.202	0.188	1
CYP20A1	0.623695567602856	0.0169758889065849	0.098	0.086	1
ROCK2	0.623775736347761	-0.019307042657779	0.098	0.109	1
KCTD18	0.623808922304019	0.00347826437632476	0.035	0.027	1
ZNF236-DT	0.623808922304019	0.00347826437632476	0.035	0.027	1
SLC29A3	0.623808922304019	-0.00030245846358129	0.035	0.027	1
FANCA	0.623808922304019	-0.00030245846358129	0.035	0.027	1
KANSL1L	0.623862363578815	-0.00599657478488988	0.045	0.055	1
FAM174A	0.623862363578815	-0.00599657478488988	0.045	0.055	1
SLC31A2	0.62389057467173	-0.0476133967813864	0.296	0.309	1
TFCP2	0.624033672773683	0.00427730556945745	0.091	0.078	1
COQ5	0.624045749384674	-0.00307913616983429	0.052	0.062	1
SCAF8	0.624346266626372	0.0138163286162165	0.094	0.082	1
PAXIP1-AS2	0.624687446590316	-0.00561646552955762	0.038	0.047	1
LDLRAP1	0.624896526326037	-0.00782129087760861	0.035	0.043	1
MPHOSPH9	0.624896526326037	-0.00782129087760861	0.035	0.043	1
TRMT61A	0.624896526326037	-0.00782129087760861	0.035	0.043	1
RPP25	0.624896526326037	-0.00782129087760861	0.035	0.043	1
DVL2	0.624896526326037	-0.00782129087760861	0.035	0.043	1
NKG7	0.624975454558275	-0.0291469629397518	0.122	0.137	1
ZNF821	0.62497703946766	-0.000585130080931612	0.059	0.07	1
HIST2H2AC	0.625270169763899	-0.00628619444075583	0.021	0.027	1
POLR1E	0.625270169763899	-0.00628619444075583	0.021	0.027	1
POLA2	0.625270169763899	-0.00628619444075583	0.021	0.027	1
PICK1	0.625270169763899	-0.00628619444075583	0.021	0.027	1
IL1RL2	0.625270169763899	-0.00628619444075583	0.021	0.027	1
HNRNPUL2-BSCL2	0.625270169763899	-0.00628619444075583	0.021	0.027	1
DHX35	0.625272404687747	-0.00247666602408813	0.017	0.023	1
AC012615.1	0.625272404687747	-0.00247666602408813	0.017	0.023	1
AC007728.2	0.625283481524163	-0.0104548299275992	0.021	0.027	1
DIS3L2	0.625500613552742	-0.00819826528551095	0.035	0.043	1
SPATA2L	0.62578184450985	0.00590839922961664	0.073	0.062	1
TMEM185A	0.626016331989321	-0.00667410708769316	0.021	0.027	1
ADORA2B	0.626016331989321	-0.00667410708769316	0.021	0.027	1
TSR2	0.626075687426481	0.0165348296787526	0.098	0.086	1
SNX11	0.626075687426481	0.0165348296787526	0.098	0.086	1
ANP32E	0.626292207126152	0.0248531239610584	0.122	0.109	1
CDC42EP4	0.626404482846243	-0.00190588613302196	0.042	0.051	1
ZNF460	0.626404482846243	-0.00523367622569661	0.042	0.051	1
SNAP47	0.62672237191711	-0.00744162573769737	0.031	0.039	1
ENDOG	0.62672237191711	-0.00744162573769737	0.031	0.039	1
ZNF598	0.62672237191711	-0.00744162573769737	0.031	0.039	1
APOL4	0.626872159343678	0.000516552881996632	0.017	0.023	1
DLAT	0.62696519886015	-0.00561646552955762	0.042	0.051	1
FGFR1OP2	0.627059133367212	-0.0344903480499288	0.213	0.227	1
TMEM9B	0.62723612759004	-0.047516530408472	0.213	0.223	1
TTF2	0.627263232445481	-0.00523367622569661	0.035	0.043	1
HLA-DRB1	0.627277131885194	0.06119555552739	0.99	0.98	1
UEVLD	0.627353271444538	-0.00782129087760861	0.031	0.039	1
TRIT1	0.627357488333465	-0.00667410708769316	0.024	0.031	1
HARS2	0.627357488333465	-0.00667410708769316	0.024	0.031	1
ENDOD1	0.627357488333465	-0.00667410708769316	0.024	0.031	1
ZNF25	0.627357488333465	-0.00667410708769316	0.024	0.031	1
FAM216A	0.627357488333465	-0.00667410708769316	0.024	0.031	1
ABHD4	0.627357488333465	-0.00667410708769316	0.024	0.031	1
TRMU	0.627357488333465	-0.00667410708769316	0.024	0.031	1
MOSMO	0.627373178034824	-0.0108257237219379	0.024	0.031	1
SIGLEC5	0.627373178034824	-0.0108257237219379	0.024	0.031	1
PPARGC1B	0.627521152416348	-0.00599657478488988	0.042	0.051	1
MNT	0.627634033413991	0.0187924993493672	0.122	0.109	1
TRIM23	0.627659790490266	-0.00705924092646103	0.028	0.035	1
WDR44	0.627659790490266	-0.00705924092646103	0.028	0.035	1
FKBP11	0.627659790490266	-0.00705924092646103	0.028	0.035	1
HACD3	0.627659790490266	-0.00705924092646103	0.028	0.035	1
CNTROB	0.627659790490266	-0.00705924092646103	0.028	0.035	1
STK35	0.627659790490266	-0.00705924092646103	0.028	0.035	1
TFB2M	0.6276779286466	-0.0111939753562478	0.028	0.035	1
PCBD2	0.6276779286466	-0.0111939753562478	0.028	0.035	1
MYNN	0.628322258819038	-0.00744162573769737	0.028	0.035	1
ZFP14	0.628322258819038	-0.00744162573769737	0.028	0.035	1
GCLM	0.62857401522879	-0.0203226129192531	0.038	0.047	1
FAM104A	0.62860629772435	-0.0152138686358277	0.105	0.117	1
C6orf226	0.628635107641543	-0.0342620636065223	0.08	0.09	1
CERS5	0.628674305441409	-0.0155403566076462	0.105	0.117	1
USP3	0.628887890221967	-0.040006847563414	0.334	0.297	1
ZNF736	0.629108221387753	-0.00484817840022879	0.038	0.047	1
CLCN5	0.629108221387753	-0.00484817840022879	0.038	0.047	1
UTP4	0.629108221387753	-0.00484817840022879	0.038	0.047	1
CCDC66	0.629119341507984	0.00141086649297192	0.052	0.043	1
PRR7	0.629582882640637	0.00980739942797239	0.094	0.082	1
BEX4	0.62966518393596	0.0187816825162114	0.098	0.086	1
CEP95	0.63000726711345	0.00897926056667232	0.098	0.086	1
MTA1	0.630193724229615	0.0160163457142158	0.077	0.066	1
ATP6V1E2	0.630257160553881	-0.00030245846358129	0.035	0.027	1
RINL	0.630257230993762	-0.00406894125905816	0.035	0.027	1
ITPR1	0.630335247684855	-0.0221343114804015	0.098	0.109	1
ZBED3	0.63041579135651	-0.00287903611914155	0.021	0.027	1
CLSTN3	0.63041579135651	-0.00287903611914155	0.021	0.027	1
KIAA0586	0.63041579135651	-0.00287903611914155	0.021	0.027	1
SLX4	0.63041579135651	-0.00287903611914155	0.021	0.027	1
SCD	0.630424729028739	-0.00150927713471418	0.031	0.039	1
VIPAS39	0.630556157355622	-0.00229971290356374	0.045	0.055	1
DOHH	0.630556157355622	-0.00229971290356374	0.045	0.055	1
STAT5B	0.630590558673679	-0.0249892458055786	0.098	0.109	1
MTERF2	0.631132285550505	0.00994241099621419	0.007	0.004	1
TBC1D3L	0.631132285550505	0.00994241099621419	0.007	0.004	1
P3H2	0.631132285550505	0.00650006680524119	0.007	0.004	1
RAB33A	0.631132285550505	0.00650006680524119	0.007	0.004	1
RASGEF1A	0.631132285550505	0.00650006680524119	0.007	0.004	1
KCTD1	0.631132285550505	0.00650006680524119	0.007	0.004	1
L3MBTL1	0.631132285550505	0.00650006680524119	0.007	0.004	1
ZNF441	0.631132285550505	0.00650006680524119	0.007	0.004	1
AL392046.1	0.631132285550505	0.00650006680524119	0.007	0.004	1
MRPS12	0.631236612339744	-0.0291469629397518	0.178	0.191	1
BRD1	0.631311381339419	-0.00110985628962165	0.035	0.043	1
HECTD3	0.631311381339419	-0.00445994317490381	0.035	0.043	1
FASTK	0.631500840029839	0.0144903369255118	0.143	0.129	1
LUC7L	0.631897719432848	0.00764099507993704	0.136	0.121	1
ZRANB1	0.632336760357988	-0.00599657478488988	0.042	0.051	1
IARS	0.632445527192627	0.00632321650855616	0.073	0.062	1
LINC01355	0.632649165737908	0.00304583193715367	0.007	0.004	1
AL033527.5	0.632649165737908	0.00304583193715367	0.007	0.004	1
CCDC17	0.632649165737908	0.00304583193715367	0.007	0.004	1
FAM69A	0.632649165737908	0.00304583193715367	0.007	0.004	1
PRMT6	0.632649165737908	0.00304583193715367	0.007	0.004	1
MAGI3	0.632649165737908	0.00304583193715367	0.007	0.004	1
VANGL1	0.632649165737908	0.00304583193715367	0.007	0.004	1
RUSC1-AS1	0.632649165737908	0.00304583193715367	0.007	0.004	1
PIK3C2B	0.632649165737908	0.00304583193715367	0.007	0.004	1
DISP1	0.632649165737908	0.00304583193715367	0.007	0.004	1
OXER1	0.632649165737908	0.00304583193715367	0.007	0.004	1
PUS10	0.632649165737908	0.00304583193715367	0.007	0.004	1
CNRIP1	0.632649165737908	0.00304583193715367	0.007	0.004	1
ANKRD36B	0.632649165737908	0.00304583193715367	0.007	0.004	1
AFF3	0.632649165737908	0.00304583193715367	0.007	0.004	1
EPB41L5	0.632649165737908	0.00304583193715367	0.007	0.004	1
PHOSPHO2	0.632649165737908	0.00304583193715367	0.007	0.004	1
FAM171B	0.632649165737908	0.00304583193715367	0.007	0.004	1
PASK	0.632649165737908	0.00304583193715367	0.007	0.004	1
PRRT3	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC012467.2	0.632649165737908	0.00304583193715367	0.007	0.004	1
ARL6	0.632649165737908	0.00304583193715367	0.007	0.004	1
CD200R1	0.632649165737908	0.00304583193715367	0.007	0.004	1
P2RY14	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC007620.2	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZNF595	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC139887.4	0.632649165737908	0.00304583193715367	0.007	0.004	1
WFS1	0.632649165737908	0.00304583193715367	0.007	0.004	1
CCDC96	0.632649165737908	0.00304583193715367	0.007	0.004	1
AC104825.1	0.632649165737908	0.00304583193715367	0.007	0.004	1
ZGRF1	0.632649165737908	0.00304583193715367	0.007	0.004	1
NUDT6	0.632649165737908	0.00304583193715367	0.007	0.004	1
